build_id,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,required_outputs,calculation_status,binding_energy_definition
4cf99f0458dc,Dy,3,,8,1,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_4cf99f0458dc_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
a8cebae3a691,Dy,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Dy/Dy_Z66_ox3_CN9_nlig3_nitrate_a8cebae3a691_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
6fdbdd68aedf,Er,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_6fdbdd68aedf_attempt02_large_ligand_fast.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
e12fcd7548a4,Er,3,,8,1,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN8_nlig1_nitrate_e12fcd7548a4_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
3055a9eb1f23,Er,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_3055a9eb1f23_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
aa3c3491a89d,Eu,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_aa3c3491a89d_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
e56f5098c185,Eu,3,,9,1,water,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Eu/Eu_Z63_ox3_CN9_nlig1_water_e56f5098c185_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
d69bcbed26a0,Eu,3,,9,1,water,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Eu/Eu_Z63_ox3_CN9_nlig1_water_d69bcbed26a0_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
85f24a4c19c9,Eu,3,,9,1,water,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Eu/Eu_Z63_ox3_CN9_nlig1_water_85f24a4c19c9_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
ddcd093eef63,Gd,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ddcd093eef63_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
21e525fbd19c,Ho,3,,8,1,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_21e525fbd19c_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
b0f948efeb96,Ho,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_b0f948efeb96_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
171464402dab,Ho,3,,8,1,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_171464402dab_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
633bb9a91abb,Ho,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_633bb9a91abb_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
ca803c71b2b1,La,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ca803c71b2b1_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
d344f93c2bca,La,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_d344f93c2bca_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
f572badf7b00,Lu,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Lu/Lu_Z71_ox3_CN9_nlig3_nitrate_f572badf7b00_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
17eeb12c2d08,Nd,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_17eeb12c2d08_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
6b6af1c74412,Nd,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_6b6af1c74412_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
b70074b9c893,Pr,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_b70074b9c893_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
8b4027156d43,Pr,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_8b4027156d43_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
4f6b97b03ea1,Sm,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_4f6b97b03ea1_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
7429951183bc,Sm,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_7429951183bc_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
9ac46db09c4b,Tb,3,,8,1,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_9ac46db09c4b_attempt02_large_ligand_fast.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
257529852176,Tb,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Tb/Tb_Z65_ox3_CN9_nlig3_nitrate_257529852176_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
f9bcf88fa10e,Tb,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Tb/Tb_Z65_ox3_CN9_nlig3_nitrate_f9bcf88fa10e_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
88b2fe6d4513,Tm,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Tm/Tm_Z69_ox3_CN9_nlig3_nitrate_88b2fe6d4513_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
0aecd3489a9f,Tm,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Tm/Tm_Z69_ox3_CN9_nlig3_nitrate_0aecd3489a9f_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
fab4dd563558,Yb,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Yb/Yb_Z70_ox3_CN9_nlig3_nitrate_fab4dd563558_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
8a9d686f7b7f,Yb,3,,9,3,nitrate,,,data/processed/geometries_family_regenerated/template_pincer/accepted/Yb/Yb_Z70_ox3_CN9_nlig3_nitrate_8a9d686f7b7f_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
8cbfdc7e4dd4,Eu,3,,9,3,nitrate,,,data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_8cbfdc7e4dd4_attempt01_large_ligand_fast.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
5a7b8d4059f6,Eu,3,,9,3,nitrate,,,data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5a7b8d4059f6_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
bf9e03e12455,Eu,3,,9,2,nitrate,,,data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_bf9e03e12455_attempt01_large_ligand_fast.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
1567f4f803ce,Eu,3,,9,3,nitrate,,,data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1567f4f803ce_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
115400ae3367,La,3,,9,2,nitrate,,,data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig2_nitrate_115400ae3367_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
b4b96a003a01,Tb,3,,8,4,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Tb/Tb_Z65_ox3_CN8_nlig4_nitrate_b4b96a003a01_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
8ec3e5cffd20,Nd,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_8ec3e5cffd20_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
f08b024abf27,Nd,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_f08b024abf27_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
dc1c8a4299f0,Eu,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_dc1c8a4299f0_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
854acace1b9b,Pr,3,,9,2,water,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig2_water_854acace1b9b_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
67b06e1b77e3,Pr,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
6be1220425fa,Eu,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6be1220425fa_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
8dec8fe1a8d7,La,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_8dec8fe1a8d7_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
5f7899a8a6a7,Gd,3,,9,4,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_5f7899a8a6a7_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
2ba2430d45f9,Eu,3,,9,3,water,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_water_2ba2430d45f9_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
71027d67add4,Ce,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_71027d67add4_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
616c00e0345b,Gd,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_616c00e0345b_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
9be4eee26d31,Gd,3,,9,4,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_9be4eee26d31_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
ef67e719ab98,La,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
cae25950ae7e,La,3,,9,2,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig2_nitrate_cae25950ae7e_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
4a8982e90a94,La,3,,9,4,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig4_nitrate_4a8982e90a94_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
9f9884fbdcc6,Nd,3,,9,4,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_9f9884fbdcc6_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
f8ea0c6a57d9,La,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_f8ea0c6a57d9_attempt01_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
432d228e95b0,Ce,3,,9,3,nitrate,,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_432d228e95b0_attempt02_standard.xyz,binding_energy_eV;strain_energy_eV;homo_eV;lumo_eV;homo_lumo_gap_eV,not_run_requires_reference_xtb,E_complex-(E_Ln_ion+n_ligs*E_free_ligand+n_fill*E_free_fill); all references must use the same xTB method/charge convention
