family,metal_lo,metal_hi,li_lo,d_index,anchor_offset_lo,anchor_offset_hi,rmsd_heavy,d_mean_md,d_radius,n_donor_lo,n_donor_hi,n_atoms
C1COCCOCCOCCOCCOCCO1||nitrate||9||1||3||nitrate,Ce,Pr,2,1,-1,0,0.03222514641131439,0.003715419952182053,-0.017000000000000126,10,10,50
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Tb,Dy,9,1,-3,-2,0.010133971153617064,-0.007464745383078508,-0.013000000000000123,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Dy,Ho,10,1,-2,-1,0.023282880418433346,-0.009662087099671535,-0.01200000000000001,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Ho,Er,11,1,-1,0,0.0102203594445183,-0.007789587067823955,-0.010999999999999899,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Er,Tm,12,1,0,1,0.012466727958256544,-0.009038674664323842,-0.010000000000000009,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Tm,Yb,13,1,1,2,0.013616407730217968,-0.01238880833153555,-0.009000000000000008,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||8||2||2||water,Yb,Lu,14,1,2,3,0.01517308865291501,-0.0034196997276110253,-0.008000000000000007,8,8,197
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||9||3||0||water,La,Ce,1,1,-3,-2,0.042994132899732175,-0.014766155577978779,-0.016999999999999904,9,9,286
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||9||3||0||water,Ce,Pr,2,1,-2,-1,0.01284173129245691,-0.007585102898317153,-0.017000000000000126,9,9,286
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||9||3||0||water,Pr,Nd,3,1,-1,0,0.0011189674265587994,-0.0013205599687498015,-0.016999999999999904,9,9,286
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||9||3||0||water,Sm,Eu,6,1,2,3,0.00854668598967673,-0.0014044038999068142,-0.0129999999999999,9,9,286
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water||9||3||0||water,Eu,Gd,7,1,3,4,0.006830273248687446,-0.003264930989444359,-0.013000000000000123,9,9,286
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate||9||4||1||nitrate,Ce,Pr,2,1,-2,-1,0.018614235172030508,-0.00441513392349302,-0.017000000000000126,9,9,284
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate||9||4||1||nitrate,Pr,Nd,3,1,-1,0,0.03714814270661144,-0.0019363492956854245,-0.016999999999999904,9,9,284
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate||9||4||1||nitrate,Sm,Eu,6,1,2,3,0.005091301172327945,-0.0020244978422834237,-0.0129999999999999,9,9,284
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C||nitrate||9||3||0||nitrate,Sm,Eu,6,1,0,1,0.0052951057070863335,-0.002433665272200791,-0.0129999999999999,9,9,196
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C||nitrate||9||3||0||nitrate,Eu,Gd,7,1,1,2,0.011603817297798488,-0.0032310916826658875,-0.013000000000000123,9,9,196
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate||8||1||0||nitrate,Dy,Ho,10,1,0,1,0.005171832921137125,-0.003925827107045254,-0.01200000000000001,12,12,87
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate||9||1||1||nitrate,La,Ce,1,1,-2,-1,0.19419304760457123,-0.06631462517743758,-0.016999999999999904,12,12,87
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate||9||1||1||nitrate,Ce,Pr,2,1,-1,0,0.01609787581490658,0.01364473972904312,-0.017000000000000126,12,12,87
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate||9||1||1||nitrate,Pr,Nd,3,1,0,1,0.0040844123832256525,-0.0024864075060713198,-0.016999999999999904,12,12,87
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Tb,Dy,9,1,-3,-2,0.005086034346328035,-0.003975281128634656,-0.013000000000000123,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Dy,Ho,10,1,-2,-1,0.011421353140580445,-0.008861893618184347,-0.01200000000000001,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Ho,Er,11,1,-1,0,3.212334667349308e-15,0.0,-0.010999999999999899,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Er,Tm,12,1,0,1,0.006746385056200393,-0.00511951635051533,-0.010000000000000009,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Tm,Yb,13,1,1,2,0.019258613918276265,-0.010164289353957745,-0.009000000000000008,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||8||1||1||nitrate,Yb,Lu,14,1,2,3,0.0019197063271767705,9.47779423770001e-05,-0.008000000000000007,9,9,196
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate||9||1||2||nitrate,Pr,Nd,3,1,-1,0,1.0700607903159224e-15,0.0,-0.016999999999999904,9,9,196
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||8||2||2||water,Tb,Dy,9,1,-2,-1,0.06460213890562967,-0.011840526595974232,-0.013000000000000123,8,8,149
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||8||2||2||water,Dy,Ho,10,1,-1,0,0.042578936916858455,-0.011234922351693655,-0.01200000000000001,8,8,149
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||8||2||2||water,Tm,Yb,13,1,2,3,0.06343262942240561,-0.01670687638089685,-0.009000000000000008,8,8,149
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||8||2||2||water,Yb,Lu,14,1,3,4,0.032572522113143924,-0.002796893534132927,-0.008000000000000007,8,8,149
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||9||3||0||water,La,Ce,1,1,-3,-2,0.15581207648019968,-0.014380642922413145,-0.016999999999999904,9,9,214
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||9||3||0||water,Ce,Pr,2,1,-2,-1,0.012760641197639208,-0.0074795110283703,-0.017000000000000126,9,9,214
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||9||3||0||water,Pr,Nd,3,1,-1,0,0.002703613822401553,-0.002278778281336269,-0.016999999999999904,9,9,214
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||9||3||0||water,Sm,Eu,6,1,2,3,0.007882307153438984,-0.0015904862843267864,-0.0129999999999999,9,9,214
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water||9||3||0||water,Eu,Gd,7,1,3,4,0.0069905585293995156,-0.003509118897052854,-0.013000000000000123,9,9,214
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.004417550051729205,-0.0014537071283942105,-0.0129999999999999,9,9,340
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Tb,Dy,9,1,-3,-2,0.006839043877347086,-0.005285621402454144,-0.013000000000000123,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Dy,Ho,10,1,-2,-1,0.01016319201392437,-0.0061168471009600545,-0.01200000000000001,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Ho,Er,11,1,-1,0,0.004998694939720488,-0.005226804620862779,-0.010999999999999899,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Er,Tm,12,1,0,1,0.007010711422714265,-0.006119266673727974,-0.010000000000000009,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Tm,Yb,13,1,1,2,0.008797626148080433,-0.008238272225764565,-0.009000000000000008,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||8||2||2||water,Yb,Lu,14,1,2,3,0.013333004712306484,-0.0038962838254432697,-0.008000000000000007,8,8,233
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water||9||3||0||water,Pr,Nd,3,1,-1,0,0.0014628351559854433,-0.0017970652620129535,-0.016999999999999904,9,9,340
